name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
barcelona,2016-09-15,24.5,14.5,19.7,24.5,14.5,19.7,9.1,52.5,0,0,0,,0,0,40.7,18.4,270.8,1013.7,28.1,17.2,214.4,18.4,7,,2016-09-15T07:31:52,2016-09-15T20:00:12,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-16,25.8,15.1,20.7,25.8,15.1,20.7,11.1,56.2,0.583,100,4.17,rain,0,0,37.1,20.1,238.7,1016.3,24.4,16.8,228.5,19.8,8,,2016-09-16T07:32:53,2016-09-16T19:58:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-17,23.3,17.3,19.7,23.3,17.3,19.7,12.5,63.6,3.221,100,12.5,rain,0,0,42.5,19.5,314.2,1018.4,38.1,16.4,120.1,10.1,5,,2016-09-17T07:33:54,2016-09-17T19:56:45,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-18,23.4,15,19.3,23.4,15,19.3,13.1,68.8,0.989,100,4.17,rain,0,0,50,16.1,41.6,1017.3,44.2,20.6,190.6,16.5,6,,2016-09-18T07:34:54,2016-09-18T19:55:02,0.56,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-19,27.3,15.3,21,26.9,15.3,21,11.8,58.2,0,0,0,,0,0,59.4,23.8,272.9,1017,18.4,17.4,224.5,19.4,7,,2016-09-19T07:35:55,2016-09-19T19:53:19,0.59,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-20,25,17.1,21.1,25,17.1,21.1,13.9,63.8,0.025,100,4.17,rain,0,0,48.2,13.9,320.1,1015,33.7,16.2,107.9,9.4,4,,2016-09-20T07:36:56,2016-09-20T19:51:35,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-21,26,16.7,21.7,26,16.7,21.7,15.3,68.2,0,0,0,,0,0,37.1,22.1,244.6,1015.7,37.3,15.8,187.4,16.2,6,,2016-09-21T07:37:57,2016-09-21T19:49:52,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-22,25,16.6,21.3,25,16.6,21.3,16.2,73.3,0,0,0,,0,0,38.9,21.1,86.5,1019.4,36.5,15.1,201.8,17.5,7,,2016-09-22T07:38:58,2016-09-22T19:48:08,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-23,25.5,18,21.5,25.5,18,21.5,17.7,79.1,0,0,0,,0,0,35.3,23.5,46.4,1023.1,41.9,14.3,103.7,8.7,4,,2016-09-23T07:40:00,2016-09-23T19:46:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-24,24.8,16.3,20.5,24.8,16.3,20.5,16,76.3,13.614,100,4.17,rain,0,0,37.1,17.6,48.1,1022.4,33.9,16,171.9,14.9,7,,2016-09-24T07:41:01,2016-09-24T19:44:42,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-25,25.4,16.3,20.6,25.4,16.3,20.6,16.2,76.7,0.212,100,8.33,rain,0,0,59.4,37.6,54.2,1020.6,39.8,16.2,157.7,13.6,6,,2016-09-25T07:42:03,2016-09-25T19:42:59,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-26,25.2,15.3,19.7,25.2,15.3,19.7,15.2,76.1,0,0,0,,0,0,38.9,17,278.3,1020.8,29.2,17.3,141.4,12.1,5,,2016-09-26T07:43:05,2016-09-26T19:41:16,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-27,26.1,15,21.7,26.1,15,21.7,15.1,68.2,0,0,0,,0,0,24.8,14.5,65.5,1023.7,49.3,13.7,140.1,12.1,5,,2016-09-27T07:44:07,2016-09-27T19:39:33,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-28,26.5,16.7,21.5,26.5,16.7,21.5,15,69,0.194,100,4.17,rain,0,0,42.5,26.3,69.1,1028.1,19.1,17.2,212,18.3,7,,2016-09-28T07:45:09,2016-09-28T19:37:51,0.91,Rain,Clear conditions throughout the day with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-29,25.6,14.8,20.4,25.6,14.8,20.4,15.4,74.1,0,0,0,,0,0,35.3,18.2,255.1,1026.2,21,13.9,198.6,17,7,,2016-09-29T07:46:11,2016-09-29T19:36:09,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-30,25.8,11.4,20.3,25.8,11.4,20.3,15.7,75.7,0,0,0,,0,0,40.7,19,247.4,1019.2,23.5,14.1,189.7,16.4,7,,2016-09-30T07:47:14,2016-09-30T19:34:27,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-01,25.9,10.2,18.6,25.9,10.2,18.6,14.6,78.7,0.165,100,4.17,rain,0,0,27.7,20.4,261.6,1013.6,26.4,12.7,168.7,14.6,6,,2016-10-01T07:48:17,2016-10-01T19:32:45,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-02,24.1,18.6,21.7,24.1,18.6,21.7,18.1,80.1,6.862,100,8.33,rain,0,0,28.8,14.5,74.9,1016.2,54.1,12.9,126.4,11,5,,2016-10-02T07:49:20,2016-10-02T19:31:04,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-03,23.6,19.1,21.6,23.6,19.1,21.6,17.1,76,0.486,100,4.17,rain,0,0,23.8,18,85.3,1021.5,68.2,14.9,131.4,11.3,5,,2016-10-03T07:50:23,2016-10-03T19:29:24,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-04,24.7,18.1,21.3,24.7,18.1,21.3,17.9,81.3,0,0,0,,0,0,27,20,92.6,1020.8,57.9,13.6,143.8,12.5,5,,2016-10-04T07:51:27,2016-10-04T19:27:43,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-05,23.8,16.2,20.5,23.8,16.2,20.5,14.1,68.5,0,0,0,,0,0,19.4,15.2,103.9,1019.5,33.3,15.6,145.9,12.6,5,,2016-10-05T07:52:30,2016-10-05T19:26:03,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-06,20.6,14.6,17.8,20.6,14.6,17.8,14.7,82.5,15.071,100,25,rain,0,0,27.7,20.5,25.9,1012.9,60.1,13.3,64.2,5.4,3,,2016-10-06T07:53:34,2016-10-06T19:24:24,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-07,23.9,13.1,18.2,23.9,13.1,18.2,14.3,79,0,0,0,,0,0,33.5,15.6,309.6,1014.3,30.8,15.8,180.8,15.7,6,,2016-10-07T07:54:39,2016-10-07T19:22:45,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
